,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District,lat,lon
4774,574.0,1.0,3700000.0,39.0,20.0,12.0,19.89,5.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4775,575.0,1.0,3750000.0,40.0,17.5,11.0,16.94,12.0,0.0,1.0,0.0,1.0,11.0,22.0,1.0,5.0,55.604896,37.653976
4776,576.0,1.0,3750000.0,31.0,20.0,6.0,17.91,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,55.595644,37.647046
4777,577.0,1.0,3786754.0,33.6,,,16.94,3.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,5.0,55.604896,37.653976
4778,578.0,2.0,3800000.0,40.0,40.0,,5.99,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4779,579.0,1.0,3800000.0,24.0,18.0,3.0,14.71,10.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,55.624749,37.648609
4780,580.0,2.0,3800000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4781,581.0,2.0,3800000.0,40.0,35.0,,5.99,,,0.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4782,582.0,2.0,3800000.0,40.0,35.0,5.0,5.99,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4783,583.0,2.0,3850000.0,39.0,19.0,12.0,19.89,,,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4784,584.0,1.0,3866880.0,40.3,34.0,,16.94,3.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,5.0,55.604896,37.653976
4785,585.0,1.0,3900000.0,38.6,18.0,7.0,19.3,10.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,55.58354,37.655239
4786,586.0,1.0,3900000.0,35.0,28.0,,19.57,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,5.0,55.58177,37.663261
4787,587.0,1.0,3900000.0,33.0,19.0,6.0,19.88,,,0.0,0.0,1.0,9.0,9.0,0.0,5.0,55.578177,37.653191
4788,588.0,2.0,11371950.0,61.5,36.0,9.0,13.91,13.0,1.0,0.0,0.0,1.0,5.0,17.0,0.0,5.0,55.630746,37.61689
4789,589.0,1.0,3799980.0,22.7,11.2,5.0,18.6,5.0,1.0,0.0,0.0,0.0,2.0,25.0,1.0,5.0,55.588738,37.603023
4790,590.0,2.0,13500000.0,64.0,48.5,11.0,7.04,18.0,1.0,0.0,0.0,1.0,4.0,12.0,0.0,5.0,55.692546,37.619082
4791,591.0,1.0,2450000.0,25.0,25.0,,16.94,7.0,0.0,1.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4792,592.0,1.0,2753955.0,25.1,,,16.94,3.0,0.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,55.604896,37.653976
4793,593.0,1.0,2764927.0,25.2,,,16.94,3.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,5.0,55.604896,37.653976
4794,594.0,1.0,2801074.0,25.6,,,16.94,3.0,0.0,0.0,0.0,1.0,8.0,18.0,1.0,5.0,55.604896,37.653976
4795,595.0,1.0,2830632.0,24.5,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4796,596.0,1.0,2853739.0,24.7,,,16.94,3.0,0.0,0.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4797,597.0,1.0,2961480.0,27.6,,,16.94,3.0,0.0,0.0,0.0,1.0,10.0,18.0,1.0,5.0,55.604896,37.653976
4798,598.0,1.0,2979684.0,25.7,,,16.94,3.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0,5.0,55.604896,37.653976
4799,599.0,1.0,3164141.0,28.8,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4800,600.0,1.0,3603600.0,28.6,18.0,,18.61,7.0,1.0,1.0,0.0,1.0,5.0,8.0,1.0,5.0,55.599926,37.72539
4801,601.0,1.0,3660800.0,28.6,15.0,,18.61,10.0,1.0,1.0,0.0,1.0,6.0,19.0,1.0,5.0,55.599926,37.72539
4802,602.0,1.0,3700000.0,39.0,20.0,12.0,19.89,5.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4803,603.0,1.0,3750000.0,40.0,17.5,11.0,16.94,12.0,0.0,1.0,0.0,1.0,11.0,22.0,1.0,5.0,55.604896,37.653976
4804,604.0,1.0,3750000.0,31.0,20.0,6.0,17.91,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,55.595644,37.647046
4805,605.0,1.0,3786754.0,33.6,,,16.94,3.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,5.0,55.604896,37.653976
4806,606.0,2.0,3800000.0,40.0,40.0,,5.99,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4807,607.0,1.0,3800000.0,24.0,18.0,3.0,14.71,10.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,55.624749,37.648609
4808,608.0,2.0,3800000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4809,609.0,2.0,3800000.0,40.0,35.0,,5.99,,,0.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4810,610.0,2.0,3800000.0,40.0,35.0,5.0,5.99,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4811,611.0,2.0,3850000.0,39.0,19.0,12.0,19.89,,,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4812,612.0,1.0,3866880.0,40.3,34.0,,16.94,3.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,5.0,55.604896,37.653976
4813,613.0,1.0,3900000.0,38.6,18.0,7.0,19.3,10.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,55.58354,37.655239
4814,614.0,1.0,3900000.0,35.0,28.0,,19.57,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,5.0,55.58177,37.663261
4815,615.0,1.0,3900000.0,33.0,19.0,6.0,19.88,,,0.0,0.0,1.0,9.0,9.0,0.0,5.0,55.578177,37.653191
4816,616.0,2.0,16304323.0,71.6,32.2,15.0,8.77,5.0,1.0,1.0,0.0,1.0,23.0,25.0,1.0,5.0,55.67757,37.634488
4817,617.0,2.0,4000000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4818,618.0,3.0,14300000.0,74.2,45.7,10.1,13.43,23.0,1.0,0.0,0.0,1.0,16.0,17.0,0.0,5.0,55.640381,37.680544
4819,619.0,1.0,2450000.0,25.0,25.0,,16.94,7.0,0.0,1.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4820,620.0,1.0,2753955.0,25.1,,,16.94,3.0,0.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,55.604896,37.653976
4821,621.0,1.0,2764927.0,25.2,,,16.94,3.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,5.0,55.604896,37.653976
4822,622.0,1.0,2801074.0,25.6,,,16.94,3.0,0.0,0.0,0.0,1.0,8.0,18.0,1.0,5.0,55.604896,37.653976
4823,623.0,1.0,2830632.0,24.5,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4824,624.0,1.0,2853739.0,24.7,,,16.94,3.0,0.0,0.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4825,625.0,1.0,2961480.0,27.6,,,16.94,3.0,0.0,0.0,0.0,1.0,10.0,18.0,1.0,5.0,55.604896,37.653976
4826,626.0,1.0,2979684.0,25.7,,,16.94,3.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0,5.0,55.604896,37.653976
4827,627.0,1.0,3164141.0,28.8,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4828,628.0,1.0,3603600.0,28.6,18.0,,18.61,7.0,1.0,1.0,0.0,1.0,5.0,8.0,1.0,5.0,55.599926,37.72539
4829,629.0,1.0,3660800.0,28.6,15.0,,18.61,10.0,1.0,1.0,0.0,1.0,6.0,19.0,1.0,5.0,55.599926,37.72539
4830,630.0,1.0,3700000.0,39.0,20.0,12.0,19.89,5.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4831,631.0,1.0,3750000.0,40.0,17.5,11.0,16.94,12.0,0.0,1.0,0.0,1.0,11.0,22.0,1.0,5.0,55.604896,37.653976
4832,632.0,1.0,3750000.0,31.0,20.0,6.0,17.91,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,55.595644,37.647046
4833,633.0,1.0,3786754.0,33.6,,,16.94,3.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,5.0,55.604896,37.653976
4834,634.0,2.0,3800000.0,40.0,40.0,,5.99,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4835,635.0,1.0,3800000.0,24.0,18.0,3.0,14.71,10.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,55.624749,37.648609
4836,636.0,2.0,3800000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4837,637.0,2.0,3800000.0,40.0,35.0,5.0,5.99,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4838,638.0,2.0,3800000.0,40.0,35.0,,5.99,,,0.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4839,639.0,2.0,3850000.0,39.0,19.0,12.0,19.89,,,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4840,640.0,1.0,3866880.0,40.3,34.0,,16.94,3.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,5.0,55.604896,37.653976
4841,641.0,1.0,3900000.0,38.6,18.0,7.0,19.3,10.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,55.58354,37.655239
4842,642.0,1.0,3900000.0,35.0,28.0,,19.57,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,5.0,55.58177,37.663261
4843,643.0,1.0,3900000.0,33.0,19.0,6.0,19.88,,,0.0,0.0,1.0,9.0,9.0,0.0,5.0,55.578177,37.653191
4844,644.0,3.0,32874204.0,127.0,64.0,13.0,5.13,8.0,1.0,1.0,0.0,1.0,9.0,18.0,1.0,5.0,55.710075,37.606974
4845,645.0,2.0,19063274.0,70.1,30.9,13.0,5.03,8.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,5.0,55.710862,37.609014
4846,646.0,1.0,7509942.0,41.4,16.0,13.0,6.23,9.0,1.0,1.0,0.0,1.0,2.0,14.0,1.0,5.0,55.700562,37.633607
4847,647.0,1.0,2450000.0,25.0,25.0,,16.94,7.0,0.0,1.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4848,648.0,1.0,2753955.0,25.1,,,16.94,3.0,0.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,55.604896,37.653976
4849,649.0,1.0,2764927.0,25.2,,,16.94,3.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,5.0,55.604896,37.653976
4850,650.0,1.0,2801074.0,25.6,,,16.94,3.0,0.0,0.0,0.0,1.0,8.0,18.0,1.0,5.0,55.604896,37.653976
4851,651.0,1.0,2830632.0,24.5,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4852,652.0,1.0,2853739.0,24.7,,,16.94,3.0,0.0,0.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4853,653.0,1.0,2961480.0,27.6,,,16.94,3.0,0.0,0.0,0.0,1.0,10.0,18.0,1.0,5.0,55.604896,37.653976
4854,654.0,1.0,2979684.0,25.7,,,16.94,3.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0,5.0,55.604896,37.653976
4855,655.0,1.0,3164141.0,28.8,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4856,656.0,1.0,3603600.0,28.6,18.0,,18.61,7.0,1.0,1.0,0.0,1.0,5.0,8.0,1.0,5.0,55.599926,37.72539
4857,657.0,1.0,3660800.0,28.6,15.0,,18.61,10.0,1.0,1.0,0.0,1.0,6.0,19.0,1.0,5.0,55.599926,37.72539
4858,658.0,1.0,3700000.0,39.0,20.0,12.0,19.89,5.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4859,659.0,1.0,3750000.0,40.0,17.5,11.0,16.94,12.0,0.0,1.0,0.0,1.0,11.0,22.0,1.0,5.0,55.604896,37.653976
4860,660.0,1.0,3750000.0,31.0,20.0,6.0,17.91,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,55.595644,37.647046
4861,661.0,1.0,3786754.0,33.6,,,16.94,3.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,5.0,55.604896,37.653976
4862,662.0,2.0,3800000.0,40.0,40.0,,5.99,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4863,663.0,1.0,3800000.0,24.0,18.0,3.0,14.71,10.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,55.624749,37.648609
4864,664.0,2.0,3800000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4865,665.0,2.0,3800000.0,40.0,35.0,5.0,5.99,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4866,666.0,2.0,3800000.0,40.0,35.0,,5.99,,,0.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4867,667.0,2.0,3850000.0,39.0,19.0,12.0,19.89,,,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4868,668.0,1.0,3866880.0,40.3,34.0,,16.94,3.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,5.0,55.604896,37.653976
4869,669.0,1.0,3900000.0,38.6,18.0,7.0,19.3,10.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,55.58354,37.655239
4870,670.0,1.0,3900000.0,35.0,28.0,,19.57,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,5.0,55.58177,37.663261
4871,671.0,1.0,3900000.0,33.0,19.0,6.0,19.88,,,0.0,0.0,1.0,9.0,9.0,0.0,5.0,55.578177,37.653191
4872,672.0,1.0,4698210.0,25.3,23.3,,15.81,10.0,1.0,1.0,0.0,1.0,2.0,22.0,1.0,5.0,55.622766,37.706353
4873,673.0,2.0,26328151.0,80.6,18.0,9.0,5.13,14.0,1.0,1.0,0.0,1.0,15.0,17.0,1.0,5.0,55.710075,37.606974
4874,674.0,2.0,10740749.0,61.5,31.0,12.2,6.37,10.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,5.0,55.699467,37.635294
4875,675.0,1.0,2450000.0,25.0,25.0,,16.94,7.0,0.0,1.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4876,676.0,1.0,2753955.0,25.1,,,16.94,3.0,0.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,55.604896,37.653976
4877,677.0,1.0,2764927.0,25.2,,,16.94,3.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,5.0,55.604896,37.653976
4878,678.0,1.0,2801074.0,25.6,,,16.94,3.0,0.0,0.0,0.0,1.0,8.0,18.0,1.0,5.0,55.604896,37.653976
4879,679.0,1.0,2830632.0,24.5,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4880,680.0,1.0,2853739.0,24.7,,,16.94,3.0,0.0,0.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4881,681.0,1.0,2961480.0,27.6,,,16.94,3.0,0.0,0.0,0.0,1.0,10.0,18.0,1.0,5.0,55.604896,37.653976
4882,682.0,1.0,2979684.0,25.7,,,16.94,3.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0,5.0,55.604896,37.653976
4883,683.0,1.0,3164141.0,28.8,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4884,684.0,1.0,3603600.0,28.6,18.0,,18.61,7.0,1.0,1.0,0.0,1.0,5.0,8.0,1.0,5.0,55.599926,37.72539
4885,685.0,1.0,3660800.0,28.6,15.0,,18.61,10.0,1.0,1.0,0.0,1.0,6.0,19.0,1.0,5.0,55.599926,37.72539
4886,686.0,1.0,3700000.0,39.0,20.0,12.0,19.89,5.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4887,687.0,1.0,3750000.0,40.0,17.5,11.0,16.94,12.0,0.0,1.0,0.0,1.0,11.0,22.0,1.0,5.0,55.604896,37.653976
4888,688.0,1.0,3750000.0,31.0,20.0,6.0,17.91,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,55.595644,37.647046
4889,689.0,1.0,3786754.0,33.6,,,16.94,3.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,5.0,55.604896,37.653976
4890,690.0,2.0,3800000.0,40.0,40.0,,5.99,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4891,691.0,1.0,3800000.0,24.0,18.0,3.0,14.71,10.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,55.624749,37.648609
4892,692.0,2.0,3800000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4893,693.0,2.0,3800000.0,40.0,35.0,,5.99,,,0.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4894,694.0,2.0,3800000.0,40.0,35.0,5.0,5.99,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4895,695.0,2.0,3850000.0,39.0,19.0,12.0,19.89,,,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4896,696.0,1.0,3866880.0,40.3,34.0,,16.94,3.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,5.0,55.604896,37.653976
4897,697.0,1.0,3900000.0,38.6,18.0,7.0,19.3,10.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,55.58354,37.655239
4898,698.0,1.0,3900000.0,35.0,28.0,,19.57,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,5.0,55.58177,37.663261
4899,699.0,1.0,3900000.0,33.0,19.0,6.0,19.88,,,0.0,0.0,1.0,9.0,9.0,0.0,5.0,55.578177,37.653191
4900,700.0,2.0,19063000.0,70.0,32.0,13.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,16.0,1.0,5.0,55.711115,37.609063
4901,701.0,2.0,9250000.0,54.0,35.0,9.0,8.59,10.0,1.0,0.0,0.0,1.0,7.0,17.0,0.0,5.0,55.685686,37.674651
4902,702.0,2.0,16090866.0,78.9,36.7,14.7,8.72,10.0,1.0,1.0,0.0,1.0,3.0,10.0,0.0,5.0,55.677813,37.632116
4903,703.0,1.0,2450000.0,25.0,25.0,,16.94,7.0,0.0,1.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4904,704.0,1.0,2753955.0,25.1,,,16.94,3.0,0.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,55.604896,37.653976
4905,705.0,1.0,2764927.0,25.2,,,16.94,3.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,5.0,55.604896,37.653976
4906,706.0,1.0,2801074.0,25.6,,,16.94,3.0,0.0,0.0,0.0,1.0,8.0,18.0,1.0,5.0,55.604896,37.653976
4907,707.0,1.0,2830632.0,24.5,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4908,708.0,1.0,2853739.0,24.7,,,16.94,3.0,0.0,0.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4909,709.0,1.0,2961480.0,27.6,,,16.94,3.0,0.0,0.0,0.0,1.0,10.0,18.0,1.0,5.0,55.604896,37.653976
4910,710.0,1.0,2979684.0,25.7,,,16.94,3.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0,5.0,55.604896,37.653976
4911,711.0,1.0,3164141.0,28.8,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4912,712.0,1.0,3603600.0,28.6,18.0,,18.61,7.0,1.0,1.0,0.0,1.0,5.0,8.0,1.0,5.0,55.599926,37.72539
4913,713.0,1.0,3660800.0,28.6,15.0,,18.61,10.0,1.0,1.0,0.0,1.0,6.0,19.0,1.0,5.0,55.599926,37.72539
4914,714.0,1.0,3700000.0,39.0,20.0,12.0,19.89,5.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4915,715.0,1.0,3750000.0,40.0,17.5,11.0,16.94,12.0,0.0,1.0,0.0,1.0,11.0,22.0,1.0,5.0,55.604896,37.653976
4916,716.0,1.0,3750000.0,31.0,20.0,6.0,17.91,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,55.595644,37.647046
4917,717.0,1.0,3786754.0,33.6,,,16.94,3.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,5.0,55.604896,37.653976
4918,718.0,2.0,3800000.0,40.0,40.0,,5.99,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4919,719.0,1.0,3800000.0,24.0,18.0,3.0,14.71,10.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,55.624749,37.648609
4920,720.0,2.0,3800000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4921,721.0,2.0,3800000.0,40.0,35.0,5.0,5.99,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4922,722.0,2.0,3800000.0,40.0,35.0,,5.99,,,0.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4923,723.0,2.0,3850000.0,39.0,19.0,12.0,19.89,,,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4924,724.0,1.0,3866880.0,40.3,34.0,,16.94,3.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,5.0,55.604896,37.653976
4925,725.0,1.0,3900000.0,38.6,18.0,7.0,19.3,10.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,55.58354,37.655239
4926,726.0,1.0,3900000.0,35.0,28.0,,19.57,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,5.0,55.58177,37.663261
4927,727.0,1.0,3900000.0,33.0,19.0,6.0,19.88,,,0.0,0.0,1.0,9.0,9.0,0.0,5.0,55.578177,37.653191
4928,728.0,3.0,14129000.0,87.0,47.0,15.0,6.42,8.0,1.0,1.0,0.0,1.0,10.0,24.0,1.0,5.0,55.700816,37.648631
4929,729.0,1.0,6990000.0,38.0,18.0,9.0,17.43,5.0,1.0,0.0,0.0,1.0,2.0,16.0,0.0,5.0,55.616661,37.745322
4930,730.0,1.0,5650000.0,33.7,19.0,6.0,14.92,10.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,5.0,55.6224,37.592815
4931,731.0,1.0,2450000.0,25.0,25.0,,16.94,7.0,0.0,1.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4932,732.0,1.0,2753955.0,25.1,,,16.94,3.0,0.0,0.0,0.0,1.0,6.0,18.0,1.0,5.0,55.604896,37.653976
4933,733.0,1.0,2764927.0,25.2,,,16.94,3.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,5.0,55.604896,37.653976
4934,734.0,1.0,2801074.0,25.6,,,16.94,3.0,0.0,0.0,0.0,1.0,8.0,18.0,1.0,5.0,55.604896,37.653976
4935,735.0,1.0,2830632.0,24.5,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4936,736.0,1.0,2853739.0,24.7,,,16.94,3.0,0.0,0.0,0.0,1.0,16.0,18.0,1.0,5.0,55.604896,37.653976
4937,737.0,1.0,2961480.0,27.6,,,16.94,3.0,0.0,0.0,0.0,1.0,10.0,18.0,1.0,5.0,55.604896,37.653976
4938,738.0,1.0,2979684.0,25.7,,,16.94,3.0,0.0,0.0,0.0,1.0,18.0,18.0,1.0,5.0,55.604896,37.653976
4939,739.0,1.0,3164141.0,28.8,,,16.94,3.0,0.0,0.0,0.0,1.0,15.0,18.0,1.0,5.0,55.604896,37.653976
4940,740.0,1.0,3603600.0,28.6,18.0,,18.61,7.0,1.0,1.0,0.0,1.0,5.0,8.0,1.0,5.0,55.599926,37.72539
4941,741.0,1.0,3660800.0,28.6,15.0,,18.61,10.0,1.0,1.0,0.0,1.0,6.0,19.0,1.0,5.0,55.599926,37.72539
4942,742.0,1.0,3700000.0,39.0,20.0,12.0,19.89,5.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4943,743.0,1.0,3750000.0,40.0,17.5,11.0,16.94,12.0,0.0,1.0,0.0,1.0,11.0,22.0,1.0,5.0,55.604896,37.653976
4944,744.0,1.0,3750000.0,31.0,20.0,6.0,17.91,7.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,55.595644,37.647046
4945,745.0,1.0,3786754.0,33.6,,,16.94,3.0,0.0,0.0,0.0,1.0,17.0,18.0,1.0,5.0,55.604896,37.653976
4946,746.0,2.0,3800000.0,40.0,40.0,,5.99,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4947,747.0,1.0,3800000.0,24.0,18.0,3.0,14.71,10.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,55.624749,37.648609
4948,748.0,2.0,3800000.0,40.0,40.0,,5.99,,,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4949,749.0,2.0,3800000.0,40.0,35.0,,5.99,,,0.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4950,750.0,2.0,3800000.0,40.0,35.0,5.0,5.99,10.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,55.703464,37.640003
4951,751.0,2.0,3850000.0,39.0,19.0,12.0,19.89,,,0.0,0.0,1.0,10.0,10.0,0.0,5.0,55.578294,37.655841
4952,752.0,1.0,3866880.0,40.3,34.0,,16.94,3.0,0.0,0.0,0.0,1.0,3.0,20.0,1.0,5.0,55.604896,37.653976
4953,753.0,1.0,3900000.0,38.6,18.0,7.0,19.3,10.0,0.0,0.0,0.0,1.0,7.0,12.0,0.0,5.0,55.58354,37.655239
4954,754.0,1.0,3900000.0,35.0,28.0,,19.57,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,5.0,55.58177,37.663261
4955,755.0,1.0,3900000.0,33.0,19.0,6.0,19.88,,,0.0,0.0,1.0,9.0,9.0,0.0,5.0,55.578177,37.653191
4956,756.0,3.0,8804254.0,66.0,45.0,7.0,18.51,10.0,1.0,0.0,0.0,1.0,12.0,12.0,0.0,5.0,55.603822,37.737794
4957,757.0,2.0,13000000.0,64.0,32.2,12.2,4.6,,,1.0,0.0,1.0,13.0,15.0,0.0,5.0,55.723212,37.662497
